Account,Security,Order ID,Trade Date,Trade Time,Side,Liquidity,Route,Quantity,Price,Lime Fee,ECN Fee,ACT Fee,SEC Fee,NASD Fee,Rounded Order Commission
MRTTRADING2,SLM,'859321666277',9/18/2014,15:59:58,3,Removed-MidPoint,INET-FIX,100,9.145,0.08,0.27,0,0.02,0.02,0.39
MRTTRADING2,SLM,'867911600869',9/18/2014,15:59:58,3,Removed-MidPoint,INET-FIX,100,9.145,0.08,0.27,0,0.02,0.02,0.39
MRTTRADING2,SLM,'876501535461',9/18/2014,15:59:58,3,Removed,INET-FIX,59,9.14,0.0472,0.177,0,0.01,0.01,0.25
MRTTRADING2,SO,'885091470053',9/18/2014,15:59:58,1,Removed,XNYS,100,43.29,0.08,0.27,0,0,0,0.35
MRTTRADING2,SO,'893681404645',9/18/2014,15:59:58,1,Removed,XNYS,100,43.29,0.08,0.27,0,0,0,0.35
MRTTRADING2,SO,'902271339237',9/18/2014,15:59:58,1,Removed,XNYS,42,43.29,0.0336,0.1134,0,0,0,0.15
MRTTRADING2,TE,'910861273829',9/18/2014,15:59:58,1,Removed,XNYS,100,17.29,0.08,0.27,0,0,0,0.35
MRTTRADING2,TE,'919451208421',9/18/2014,15:59:58,1,Removed,XNYS,100,17.29,0.08,0.27,0,0,0,0.35
MRTTRADING2,TE,'928041143013',9/18/2014,15:59:58,1,Removed,XNYS,100,17.29,0.08,0.27,0,0,0,0.35
MRTTRADING2,TE,'936631077605',9/18/2014,15:59:58,1,Removed,XNYS,100,17.29,0.08,0.27,0,0,0,0.35
MRTTRADING2,TE,'945221012197',9/18/2014,15:59:58,1,Removed,XNYS,100,17.29,0.08,0.27,0,0,0,0.35
MRTTRADING2,TE,'953810946789',9/18/2014,15:59:58,1,Removed,XNYS,100,17.29,0.08,0.27,0,0,0,0.35
MRTTRADING2,TE,'962400881381',9/18/2014,15:59:58,1,Removed,XNYS,1,17.29,0.0008,0.0027,0,0,0,0.01
MRTTRADING2,VFC,'970990815973',9/18/2014,15:59:58,3,Removed,XNYS,40,67.02,0.032,0.108,0,0.06,0.01,0.52
MRTTRADING2,VFC,'970990815973',9/18/2014,15:59:58,3,Removed,XNYS,60,67.02,0.048,0.162,0,0.09,0.01,0
MRTTRADING2,VFC,'979580750565',9/18/2014,15:59:58,3,Removed,XNYS,53,67.02,0.0424,0.1431,0,0.08,0.01,0.28
MRTTRADING2,VIAB,'988170685157',9/18/2014,15:59:58,3,Removed,INET-FIX,100,80.46,0.08,0.3,0,0.18,0.02,0.58
MRTTRADING2,VIAB,'996760619749',9/18/2014,15:59:58,3,Removed,INET-FIX,26,80.46,0.0208,0.078,0,0.05,0.01,0.16
MRTTRADING2,XLNX,'1005350554341',9/18/2014,15:59:58,3,Removed,INET-FIX,100,44.47,0.08,0.3,0,0.1,0.02,0.5
MRTTRADING2,XLNX,'1013940488933',9/18/2014,15:59:58,3,Removed,INET-FIX,91,44.47,0.0728,0.273,0,0.09,0.02,0.51
MRTTRADING2,XLNX,'1013940488933',9/18/2014,15:59:58,3,Removed,INET-FIX,9,44.47,0.0072,0.027,0,0.01,0.01,0
MRTTRADING2,XLNX,'1022530423525',9/18/2014,15:59:58,3,Removed,INET-FIX,26,44.47,0.0208,0.078,0,0.03,0.01,0.14
MRTTRADING3,UNH,'17508076343',9/18/2014,15:59:58,2,Removed,XNYS,100,87.62,0.08,0.27,0,0.19,0.02,0.56
MRTTRADING3,UNH,'26098010935',9/18/2014,15:59:58,2,Removed,XNYS,21,87.62,0.0168,0.0567,0,0.04,0.01,0.13
MRTTRADING3,CSCO,'34687945527',9/18/2014,15:59:58,3,Removed-MidPoint,INET-FIX,100,25.225,0.08,0.27,0,0.06,0.02,0.43
MRTTRADING3,CSCO,'43277880119',9/18/2014,15:59:58,3,Removed-MidPoint,INET-FIX,91,25.225,0.0728,0.2457,0,0.05,0.02,0.44
MRTTRADING3,CSCO,'43277880119',9/18/2014,15:59:58,3,Removed-MidPoint,INET-FIX,9,25.225,0.0072,0.0243,0,0.01,0.01,0
MRTTRADING3,CSCO,'51867814711',9/18/2014,15:59:58,3,Removed-MidPoint,INET-FIX,100,25.225,0.08,0.27,0,0.06,0.02,0.43
MRTTRADING3,CSCO,'60457749303',9/18/2014,15:59:58,3,Removed-MidPoint,INET-FIX,100,25.225,0.08,0.27,0,0.06,0.02,0.43
MRTTRADING3,CSCO,'69047683895',9/18/2014,15:59:58,3,Removed-MidPoint,INET-FIX,19,25.225,0.0152,0.0513,0,0.01,0.01,0.09
MRTTRADING3,XLNX,'77637618487',9/18/2014,15:59:58,3,Removed,INET-FIX,65,44.47,0.052,0.195,0,0.06,0.01,0.4
MRTTRADING3,XLNX,'77637618487',9/18/2014,15:59:58,3,Removed,INET-FIX,14,44.47,0.0112,0.042,0,0.01,0.01,0
MRTTRADING4,DHI,'17508074594',9/18/2014,15:59:57,2,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0.42
MRTTRADING4,DHI,'17508074594',9/18/2014,15:59:57,2,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0
MRTTRADING4,DHI,'26098009186',9/18/2014,15:59:57,2,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0.42
MRTTRADING4,DHI,'26098009186',9/18/2014,15:59:57,2,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0
MRTTRADING4,DHI,'34687943778',9/18/2014,15:59:57,2,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0.42
MRTTRADING4,DHI,'34687943778',9/18/2014,15:59:57,2,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0
MRTTRADING4,DHI,'43277878370',9/18/2014,15:59:57,2,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0.42
MRTTRADING4,DHI,'43277878370',9/18/2014,15:59:57,2,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0
MRTTRADING4,DHI,'51867812962',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'60457747554',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'69047682146',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'77637616738',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'86227551330',9/18/2014,15:59:57,2,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0.42
MRTTRADING4,DHI,'86227551330',9/18/2014,15:59:57,2,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0
MRTTRADING4,DHI,'94817485922',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'103407420514',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'111997355106',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'120587289698',9/18/2014,15:59:57,2,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0.42
MRTTRADING4,DHI,'120587289698',9/18/2014,15:59:57,2,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0
MRTTRADING4,DHI,'129177224290',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'137767158882',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'146357093474',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'154947028066',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'163536962658',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'172126897250',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'180716831842',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'189306766434',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'197896701026',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'206486635618',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'215076570210',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'223666504802',9/18/2014,15:59:57,2,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'232256439394',9/18/2014,15:59:57,2,Removed,XNYS,31,22.15,0.0248,0.0837,0,0.02,0.01,0.14
MRTTRADING4,PHM,'240846373986',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'249436308578',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'258026243170',9/18/2014,15:59:57,1,Removed,XNYS,83,19.085,0.0664,0.2241,0,0,0,0.35
MRTTRADING4,PHM,'258026243170',9/18/2014,15:59:57,1,Removed,XNYS,17,19.085,0.0136,0.0459,0,0,0,0
MRTTRADING4,PHM,'266616177762',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'275206112354',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'283796046946',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'292385981538',9/18/2014,15:59:57,1,Removed,XNYS,17,19.085,0.0136,0.0459,0,0,0,0.35
MRTTRADING4,PHM,'292385981538',9/18/2014,15:59:57,1,Removed,XNYS,83,19.085,0.0664,0.2241,0,0,0,0
MRTTRADING4,PHM,'300975916130',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'309565850722',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'318155785314',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'326745719906',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'335335654498',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'343925589090',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'352515523682',9/18/2014,15:59:57,1,Removed,XNYS,100,19.085,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'361105458274',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'369695392866',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'378285327458',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'386875262050',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'395465196642',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'404055131234',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'412645065826',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'421235000418',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'429824935010',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'438414869602',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'447004804194',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'455594738786',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'464184673378',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'472774607970',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'481364542562',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'489954477154',9/18/2014,15:59:57,1,Removed,XNYS,12,19.09,0.0096,0.0324,0,0,0,0.05
MRTTRADING4,DHI,'498544411746',9/18/2014,15:59:57,3,Removed,XNYS,69,22.15,0.0552,0.1863,0,0.03,0.01,0.42
MRTTRADING4,DHI,'498544411746',9/18/2014,15:59:57,3,Removed,XNYS,31,22.15,0.0248,0.0837,0,0.02,0.01,0
MRTTRADING4,DHI,'507134346338',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'515724280930',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'524314215522',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'532904150114',9/18/2014,15:59:57,3,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0.42
MRTTRADING4,DHI,'532904150114',9/18/2014,15:59:57,3,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0
MRTTRADING4,DHI,'541494084706',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'550084019298',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'558673953890',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'567263888482',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'575853823074',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'584443757666',9/18/2014,15:59:57,3,Removed,XNYS,69,22.15,0.0552,0.1863,0,0.03,0.01,0.42
MRTTRADING4,DHI,'584443757666',9/18/2014,15:59:57,3,Removed,XNYS,31,22.15,0.0248,0.0837,0,0.02,0.01,0
MRTTRADING4,DHI,'593033692258',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'601623626850',9/18/2014,15:59:57,3,Removed,XNYS,31,22.15,0.0248,0.0837,0,0.02,0.01,0.42
MRTTRADING4,DHI,'601623626850',9/18/2014,15:59:57,3,Removed,XNYS,69,22.15,0.0552,0.1863,0,0.03,0.01,0
MRTTRADING4,DHI,'610213561442',9/18/2014,15:59:57,3,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0.42
MRTTRADING4,DHI,'610213561442',9/18/2014,15:59:57,3,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0
MRTTRADING4,DHI,'618803496034',9/18/2014,15:59:57,3,Removed,XNYS,31,22.15,0.0248,0.0837,0,0.02,0.01,0.42
MRTTRADING4,DHI,'618803496034',9/18/2014,15:59:57,3,Removed,XNYS,69,22.15,0.0552,0.1863,0,0.03,0.01,0
MRTTRADING4,DHI,'627393430626',9/18/2014,15:59:57,3,Removed,XNYS,81,22.15,0.0648,0.2187,0,0.04,0.01,0.42
MRTTRADING4,DHI,'627393430626',9/18/2014,15:59:57,3,Removed,XNYS,19,22.15,0.0152,0.0513,0,0.01,0.01,0
MRTTRADING4,DHI,'635983365218',9/18/2014,15:59:57,3,Removed,XNYS,69,22.15,0.0552,0.1863,0,0.03,0.01,0.42
MRTTRADING4,DHI,'635983365218',9/18/2014,15:59:57,3,Removed,XNYS,31,22.15,0.0248,0.0837,0,0.02,0.01,0
MRTTRADING4,DHI,'644573299810',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'653163234402',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'661753168994',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'670343103586',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'678933038178',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'687522972770',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'696112907362',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'704702841954',9/18/2014,15:59:57,3,Removed,XNYS,100,22.15,0.08,0.27,0,0.05,0.02,0.42
MRTTRADING4,DHI,'713292776546',9/18/2014,15:59:57,3,Removed,XNYS,7,22.15,0.0056,0.0189,0,0.01,0.01,0.05
MRTTRADING4,PHM,'721882711138',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'730472645730',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'739062580322',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'747652514914',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'756242449506',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'764832384098',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'773422318690',9/18/2014,15:59:57,1,Removed,XNYS,88,19.09,0.0704,0.2376,0,0,0,0.35
MRTTRADING4,PHM,'773422318690',9/18/2014,15:59:57,1,Removed,XNYS,12,19.09,0.0096,0.0324,0,0,0,0
MRTTRADING4,PHM,'782012253282',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'790602187874',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'799192122466',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'807782057058',9/18/2014,15:59:57,1,Removed,XNYS,12,19.09,0.0096,0.0324,0,0,0,0.35
MRTTRADING4,PHM,'807782057058',9/18/2014,15:59:57,1,Removed,XNYS,88,19.09,0.0704,0.2376,0,0,0,0
MRTTRADING4,PHM,'816371991650',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'824961926242',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'833551860834',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'842141795426',9/18/2014,15:59:57,1,Removed,XNYS,88,19.09,0.0704,0.2376,0,0,0,0.35
MRTTRADING4,PHM,'842141795426',9/18/2014,15:59:57,1,Removed,XNYS,12,19.09,0.0096,0.0324,0,0,0,0
MRTTRADING4,PHM,'850731730018',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'859321664610',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'867911599202',9/18/2014,15:59:57,1,Removed,XNYS,73,19.09,0.0584,0.1971,0,0,0,0.35
MRTTRADING4,PHM,'867911599202',9/18/2014,15:59:57,1,Removed,XNYS,27,19.09,0.0216,0.0729,0,0,0,0
MRTTRADING4,PHM,'876501533794',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'885091468386',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'893681402978',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'902271337570',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'910861272162',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'919451206754',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'928041141346',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'936631075938',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'945221010530',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'953810945122',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'962400879714',9/18/2014,15:59:57,1,Removed,XNYS,100,19.09,0.08,0.27,0,0,0,0.35
MRTTRADING4,PHM,'970990814306',9/18/2014,15:59:57,1,Removed,XNYS,10,19.09,0.008,0.027,0,0,0,0.04
MRTTRADING4,ACE,'979580748898',9/18/2014,15:59:57,2,Removed,XNYS,100,107.4,0.08,0.27,0,0.24,0.02,0.61
MRTTRADING4,ACE,'988170683490',9/18/2014,15:59:57,2,Removed,XNYS,100,107.4,0.08,0.27,0,0.24,0.02,0.61
MRTTRADING4,ACE,'996760618082',9/18/2014,15:59:57,2,Removed,XNYS,22,107.4,0.0176,0.0594,0,0.05,0.01,0.61
MRTTRADING4,ACE,'996760618082',9/18/2014,15:59:57,2,Removed,XNYS,78,107.4,0.0624,0.2106,0,0.19,0.01,0
MRTTRADING4,ACE,'1005350552674',9/18/2014,15:59:57,2,Removed,XNYS,100,107.4,0.08,0.27,0,0.24,0.02,0.61
MRTTRADING4,ACE,'1013940487266',9/18/2014,15:59:57,2,Removed,XNYS,78,107.4,0.0624,0.2106,0,0.19,0.01,0.61
MRTTRADING4,ACE,'1013940487266',9/18/2014,15:59:57,2,Removed,XNYS,22,107.4,0.0176,0.0594,0,0.05,0.01,0
MRTTRADING4,ACE,'1022530421858',9/18/2014,15:59:57,2,Removed,XNYS,25,107.4,0.02,0.0675,0,0.06,0.01,0.16
MRTTRADING4,TRV,'1031120356450',9/18/2014,15:59:57,1,Removed,XNYS,100,94.8,0.08,0.27,0,0,0,0.35
MRTTRADING4,TRV,'1039710291042',9/18/2014,15:59:57,1,Removed,XNYS,100,94.8,0.08,0.27,0,0,0,0.35
MRTTRADING4,TRV,'1048300225634',9/18/2014,15:59:57,1,Removed,XNYS,100,94.8,0.08,0.27,0,0,0,0.35
MRTTRADING4,TRV,'1056890160226',9/18/2014,15:59:57,1,Removed,XNYS,100,94.8,0.08,0.27,0,0,0,0.35
MRTTRADING4,TRV,'1065480094818',9/18/2014,15:59:57,1,Removed,XNYS,100,94.8,0.08,0.27,0,0,0,0.35
MRTTRADING4,TRV,'1074070029410',9/18/2014,15:59:57,1,Removed,XNYS,93,94.8,0.0744,0.2511,0,0,0,0.33
MRTTRADING4,DIA,'1082659964002',9/18/2014,15:59:57,3,Removed,ARCA,100,172.66,0.08,0.3,0,0.38,0.02,0.78
MRTTRADING4,DIA,'1091249898594',9/18/2014,15:59:57,3,Removed,ARCA,100,172.66,0.08,0.3,0,0.38,0.02,0.78
MRTTRADING4,DIA,'1099839833186',9/18/2014,15:59:57,3,Removed,ARCA,100,172.66,0.08,0.3,0,0.38,0.02,0.78
MRTTRADING4,DIA,'1108429767778',9/18/2014,15:59:57,3,Removed,ARCA,21,172.66,0.0168,0.063,0,0.08,0.01,0.17
MRTTRADING4,IVE,'1117019702370',9/18/2014,15:59:57,1,Removed,ARCA,100,92.57,0.08,0.3,0,0,0,0.38
MRTTRADING4,IVE,'1125609636962',9/18/2014,15:59:57,1,Removed,ARCA,100,92.57,0.08,0.3,0,0,0,0.38
MRTTRADING4,IVE,'1134199571554',9/18/2014,15:59:57,1,Removed,ARCA,100,92.57,0.08,0.3,0,0,0,0.38
MRTTRADING4,IVE,'1142789506146',9/18/2014,15:59:57,1,Removed,ARCA,100,92.57,0.08,0.3,0,0,0,0.38
MRTTRADING4,IVE,'1151379440738',9/18/2014,15:59:57,1,Removed,ARCA,100,92.57,0.08,0.3,0,0,0,0.38
MRTTRADING4,IVE,'1159969375330',9/18/2014,15:59:57,1,Removed,ARCA,100,92.57,0.08,0.3,0,0,0,0.38
MRTTRADING4,CMA,'1168559309922',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1177149244514',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1185739179106',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1194329113698',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1202919048290',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1211508982882',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1220098917474',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1228688852066',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1237278786658',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
MRTTRADING4,CMA,'1245868721250',9/18/2014,15:59:57,3,Removed,XNYS,100,52.22,0.08,0.27,0,0.12,0.02,0.49
